UserId,ContinentId,RegionId,CountryId,CityId,UserContinent,UserRegion,UserCountry,UserCity
40975,2,8,51,1133,America,Northern America,United States,Greenwich
40976,2,8,51,900,America,Northern America,United States,Connecticut
40986,3,13,93,2835,Asia,South Asia,India,New Delhi
40987,3,13,93,2745,Asia,South Asia,India,Hyderabad
40988,3,13,93,2835,Asia,South Asia,India,New Delhi
40991,3,14,103,3350,Asia,South East Asia,Malaysia,Kota Kinabalu
40992,5,20,157,293,Europe,Southern Europe,Spain,Leon
40994,5,21,163,8667,Europe,Western Europe,United Kingdom,North Finchley
40997,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41000,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41001,3,14,107,3612,Asia,South East Asia,Thailand,Lampang
41002,4,15,109,314,Australia & Oceania,Australia,Australia,Bathurst
41003,3,13,93,2783,Asia,South Asia,India,Kochi (Cochin)
41012,2,8,51,1804,America,Northern America,United States,San Diego
41014,5,21,163,8686,Europe,Western Europe,United Kingdom,Norwich
41017,4,15,109,3696,Australia & Oceania,Australia,Australia,Albury
41018,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41024,5,17,130,6117,Europe,Central Europe,Poland,Warsaw
41025,5,21,163,8773,Europe,Western Europe,United Kingdom,Rainford
41026,1,4,22,107,Africa,Southern Africa,South Africa,Cape Town Central
41030,5,21,163,780,Europe,Western Europe,United Kingdom,Brighton
41032,5,20,157,7116,Europe,Southern Europe,Spain,Malaga
41040,3,12,89,2623,Asia,Middle East,United Arab Emirates,Dubai
41046,5,19,144,6587,Europe,Northern Europe,Norway,Hovik
41048,5,17,130,6086,Europe,Central Europe,Poland,Bielawa
41049,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41050,4,15,109,532,Australia & Oceania,Australia,Australia,Sunshine Coast
41054,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
41060,4,16,115,5572,Australia & Oceania,Oceania,New Zealand,New Zealand
41063,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41065,5,17,135,6213,Europe,Central Europe,Switzerland,Basel
41067,4,15,109,314,Australia & Oceania,Australia,Australia,Bathurst
41068,5,21,162,7696,Europe,Western Europe,Netherlands,Dronten
41071,3,11,71,2385,Asia,East Asia,Japan,Okinawa City
41074,2,8,51,785,America,Northern America,United States,Brooklyn
41075,2,8,51,1133,America,Northern America,United States,Greenwich
41077,4,15,109,5459,Australia & Oceania,Australia,Australia,Yulara
41079,5,21,163,5097,Europe,Western Europe,United Kingdom,Sheffield
41084,5,21,163,8014,Europe,Western Europe,United Kingdom,Billingshurst
41086,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41087,5,21,163,781,Europe,Western Europe,United Kingdom,Bristol
41089,5,21,163,8253,Europe,Western Europe,United Kingdom,Eastbourne
41091,5,20,151,6802,Europe,Southern Europe,Italy,Avellino
41095,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester
41104,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41105,3,14,101,3017,Asia,South East Asia,Indonesia,Bandung
41106,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41107,5,17,121,2043,Europe,Central Europe,Austria,Vienna
41109,3,13,93,2708,Asia,South Asia,India,Chennai (Madras)
41110,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
41111,3,11,69,2298,Asia,East Asia,China,Shanghai
41118,3,11,74,2471,Asia,East Asia,Taiwan,Taoyuan District
41119,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41121,2,8,51,1133,America,Northern America,United States,Greenwich
41122,1,2,9,31,Africa,East Africa,Tanzania,Arusha
41124,3,14,105,3477,Asia,South East Asia,Philippines,Makati
41126,5,19,145,6701,Europe,Northern Europe,Sweden,Stockholm
41128,4,16,115,5671,Australia & Oceania,Oceania,New Zealand,Wellington
41129,4,15,109,4595,Australia & Oceania,Australia,Australia,Mackay
41131,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41132,4,16,115,5652,Australia & Oceania,Oceania,New Zealand,Torbay
41134,2,8,48,526,America,Northern America,Canada,St. John's
41135,5,21,163,426,Europe,Western Europe,United Kingdom,London
41136,5,21,163,7963,Europe,Western Europe,United Kingdom,Balloch
41139,5,21,163,8289,Europe,Western Europe,United Kingdom,Ferndown
41142,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41144,5,21,163,8090,Europe,Western Europe,United Kingdom,Burnham
41151,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
41155,4,15,109,3973,Australia & Oceania,Australia,Australia,Cairns
41157,5,17,135,6244,Europe,Central Europe,Switzerland,Geneva
41159,3,14,101,3260,Asia,South East Asia,Indonesia,Surabaya
41165,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41166,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41170,2,8,48,554,America,Northern America,Canada,Vancouver
41171,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
41172,5,21,163,8238,Europe,Western Europe,United Kingdom,Dunfermline
41176,5,21,163,8132,Europe,Western Europe,United Kingdom,Chelmsford
41177,4,15,109,4622,Australia & Oceania,Australia,Australia,Manly
41178,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
41180,5,21,163,8048,Europe,Western Europe,United Kingdom,Bournemouth
41183,4,15,109,4269,Australia & Oceania,Australia,Australia,Gardenvale
41190,2,8,51,1687,America,Northern America,United States,Placentia
41197,2,8,51,1133,America,Northern America,United States,Greenwich
41198,5,21,163,7978,Europe,Western Europe,United Kingdom,Basingstoke
41200,4,15,109,4547,Australia & Oceania,Australia,Australia,Lara
41203,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester
41212,3,14,105,3491,Asia,South East Asia,Philippines,Nueva Vizcaya Province
41213,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41215,3,14,103,238,Asia,South East Asia,Malaysia,George Town
41218,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41220,2,8,51,1133,America,Northern America,United States,Greenwich
41221,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41222,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
41223,5,21,162,7671,Europe,Western Europe,Netherlands,Breda
41224,5,21,162,7703,Europe,Western Europe,Netherlands,Eindhoven
41225,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41226,5,21,158,7210,Europe,Western Europe,Belgium,Brecht
41230,5,17,125,5840,Europe,Central Europe,Germany,DÃ¼sseldorf
41236,3,14,103,3381,Asia,South East Asia,Malaysia,Penang Island
41239,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41242,2,8,51,1786,America,Northern America,United States,Saint Augustine Beach
41244,3,12,80,2534,Asia,Middle East,Jordan,Amman
41245,3,12,86,2564,Asia,Middle East,Qatar,Doha
41246,5,21,163,781,Europe,Western Europe,United Kingdom,Bristol
41247,4,15,109,4616,Australia & Oceania,Australia,Australia,Mandurah
41251,1,4,22,136,Africa,Southern Africa,South Africa,Johannesburg
41252,4,15,109,3712,Australia & Oceania,Australia,Australia,Ambarvale
41253,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41254,2,8,48,571,America,Northern America,Canada,West Kelowna
41255,5,21,163,8661,Europe,Western Europe,United Kingdom,Newton Aycliffe
41256,2,8,50,615,America,Northern America,Mexico,Playa del Carmen
41257,5,21,163,8945,Europe,Western Europe,United Kingdom,Sunderland
41258,1,4,22,106,Africa,Southern Africa,South Africa,Cape Town
41260,2,8,51,1157,America,Northern America,United States,Hartland
41262,5,21,162,7833,Europe,Western Europe,Netherlands,Rotterdam
41264,2,8,51,1133,America,Northern America,United States,Greenwich
41268,2,8,48,554,America,Northern America,Canada,Vancouver
41269,5,21,158,721,Europe,Western Europe,Belgium,Belgium
41273,5,21,163,9009,Europe,Western Europe,United Kingdom,United Kingdom
41274,4,16,115,5488,Australia & Oceania,Oceania,New Zealand,Auckland Central
41277,2,8,51,1199,America,Northern America,United States,Horseheads
41279,4,15,109,4328,Australia & Oceania,Australia,Australia,Greater Melbourne
41287,2,8,51,2048,America,Northern America,United States,Vista
41291,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41292,5,18,140,6406,Europe,Eastern Europe,Ukraine,Kyiv
41293,4,15,109,5011,Australia & Oceania,Australia,Australia,Queensland
41297,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41298,2,8,51,1195,America,Northern America,United States,Honolulu
41306,4,16,115,5566,Australia & Oceania,Oceania,New Zealand,Napier
41309,4,15,109,3973,Australia & Oceania,Australia,Australia,Cairns
41310,2,8,51,1133,America,Northern America,United States,Greenwich
41311,4,15,109,4954,Australia & Oceania,Australia,Australia,Phillip Island
41316,5,21,163,765,Europe,Western Europe,United Kingdom,Boston
41318,4,15,109,4413,Australia & Oceania,Australia,Australia,Hunter Valley
41319,1,4,22,106,Africa,Southern Africa,South Africa,Cape Town
41320,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41323,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
41326,4,15,109,4708,Australia & Oceania,Australia,Australia,Mirrabooka
41328,4,15,109,4551,Australia & Oceania,Australia,Australia,Launceston
41332,3,11,69,2282,Asia,East Asia,China,Hong Kong
41333,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester
41335,2,8,51,1133,America,Northern America,United States,Greenwich
41336,2,8,51,1133,America,Northern America,United States,Greenwich
41343,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41345,5,21,163,8162,Europe,Western Europe,United Kingdom,Clitheroe
41350,5,19,145,6701,Europe,Northern Europe,Sweden,Stockholm
41352,4,16,115,5536,Australia & Oceania,Oceania,New Zealand,Invercargill
41356,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41358,2,8,51,2012,America,Northern America,United States,Tucson
41359,5,21,163,743,Europe,Western Europe,United Kingdom,Birmingham
41360,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
41362,3,11,69,2282,Asia,East Asia,China,Hong Kong
41363,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41367,4,16,115,5488,Australia & Oceania,Oceania,New Zealand,Auckland Central
41369,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41370,5,21,163,1699,Europe,Western Europe,United Kingdom,Plymouth
41374,2,8,51,1133,America,Northern America,United States,Greenwich
41376,5,21,163,8513,Europe,Western Europe,United Kingdom,Leeds
41378,5,21,163,8258,Europe,Western Europe,United Kingdom,Edinburgh
41379,2,8,51,949,America,Northern America,United States,Denton
41380,3,14,103,3385,Asia,South East Asia,Malaysia,Petaling Jaya
41382,4,15,109,4046,Australia & Oceania,Australia,Australia,Claremont
41385,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41389,5,21,163,8835,Europe,Western Europe,United Kingdom,Sandwell
41390,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
41392,1,2,5,11,Africa,East Africa,Kenya,Nairobi
41394,2,8,51,1133,America,Northern America,United States,Greenwich
41396,4,15,109,5402,Australia & Oceania,Australia,Australia,Wondai
41398,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41400,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41401,5,21,160,7614,Europe,Western Europe,Ireland,Offaly
41403,5,21,163,9009,Europe,Western Europe,United Kingdom,United Kingdom
41406,4,15,109,5209,Australia & Oceania,Australia,Australia,Tanunda
41409,1,4,22,114,Africa,Southern Africa,South Africa,Durban
41410,2,8,51,1133,America,Northern America,United States,Greenwich
41413,2,8,51,1637,America,Northern America,United States,Pacifica
41414,1,4,22,101,Africa,Southern Africa,South Africa,Bluff
41422,2,8,48,487,America,Northern America,Canada,Qualicum Beach
41427,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41432,5,21,163,426,Europe,Western Europe,United Kingdom,London
41442,4,15,109,4272,Australia & Oceania,Australia,Australia,Geelong
41443,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41445,1,4,22,136,Africa,Southern Africa,South Africa,Johannesburg
41446,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41448,2,8,48,545,America,Northern America,Canada,Toronto
41450,4,15,109,3772,Australia & Oceania,Australia,Australia,Ballarat
41456,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41457,4,16,115,5673,Australia & Oceania,Oceania,New Zealand,Whakatane
41458,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41464,3,13,97,2966,Asia,South Asia,Sri Lanka,Katunayake
41465,5,17,123,5769,Europe,Central Europe,Czech Republic,Kladno
41466,2,8,51,1133,America,Northern America,United States,Greenwich
41467,5,17,134,6190,Europe,Central Europe,Slovenia,Ljubljana
41470,2,8,48,545,America,Northern America,Canada,Toronto
41473,5,17,130,6117,Europe,Central Europe,Poland,Warsaw
41474,3,13,93,2819,Asia,South Asia,India,Mumbai
41475,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41476,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41479,5,21,163,8497,Europe,Western Europe,United Kingdom,Knaresborough
41480,2,8,51,1806,America,Northern America,United States,San Francisco
41487,2,8,48,335,America,Northern America,Canada,Calgary
41494,5,17,125,5838,Europe,Central Europe,Germany,Cologne
41497,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41498,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
41502,4,16,115,5506,Australia & Oceania,Oceania,New Zealand,Christchurch
41508,5,17,130,6107,Europe,Central Europe,Poland,Poznan
41509,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41510,4,15,109,4861,Australia & Oceania,Australia,Australia,Northcote
41511,5,17,125,5928,Europe,Central Europe,Germany,Leipzig
41516,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41518,2,8,48,554,America,Northern America,Canada,Vancouver
41524,5,21,163,8441,Europe,Western Europe,United Kingdom,Hurst Green
41525,4,15,109,532,Australia & Oceania,Australia,Australia,Sunshine Coast
41528,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41529,2,8,51,1552,America,Northern America,United States,New York City
41530,3,14,98,2981,Asia,South East Asia,Brunei Darussalam,Bandar Seri Begawan
41531,2,8,51,2045,America,Northern America,United States,Virginia
41532,2,8,51,1327,America,Northern America,United States,Las Vegas
41537,3,14,101,3225,Asia,South East Asia,Indonesia,Sanur
41539,5,21,163,5070,Europe,Western Europe,United Kingdom,Sale
41543,2,8,51,1327,America,Northern America,United States,Las Vegas
41549,4,16,115,5648,Australia & Oceania,Oceania,New Zealand,Thames
41551,5,21,163,426,Europe,Western Europe,United Kingdom,London
41554,5,19,142,6509,Europe,Northern Europe,Finland,Espoo
41557,5,19,142,6521,Europe,Northern Europe,Finland,Kuopio
41558,4,16,115,5487,Australia & Oceania,Oceania,New Zealand,Auckland
41559,5,17,122,5731,Europe,Central Europe,Croatia,Dubrovnik
41562,4,15,109,4807,Australia & Oceania,Australia,Australia,Narrabeen
41564,2,8,51,1133,America,Northern America,United States,Greenwich
41565,5,17,130,6117,Europe,Central Europe,Poland,Warsaw
41569,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41570,3,14,101,3269,Asia,South East Asia,Indonesia,Tanjung Benoa
41571,4,15,109,5051,Australia & Oceania,Australia,Australia,Rosebud
41572,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
41573,1,2,5,11,Africa,East Africa,Kenya,Nairobi
41574,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41575,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41576,1,4,22,106,Africa,Southern Africa,South Africa,Cape Town
41579,3,14,107,3567,Asia,South East Asia,Thailand,Bangkok
41580,3,11,69,2282,Asia,East Asia,China,Hong Kong
41587,3,14,105,3507,Asia,South East Asia,Philippines,Quezon City
41588,5,21,159,7370,Europe,Western Europe,France,Brest
41589,4,15,109,4488,Australia & Oceania,Australia,Australia,Keysborough
41590,4,15,109,4303,Australia & Oceania,Australia,Australia,Gold Coast
41592,4,15,109,5399,Australia & Oceania,Australia,Australia,Wollongong
41593,4,15,109,4244,Australia & Oceania,Australia,Australia,Ferntree Gully
41594,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41598,2,8,51,1133,America,Northern America,United States,Greenwich
41599,4,16,115,1546,Australia & Oceania,Oceania,New Zealand,New Plymouth
41600,4,15,109,3811,Australia & Oceania,Australia,Australia,Beenleigh
41602,2,8,51,1133,America,Northern America,United States,Greenwich
41603,4,15,109,3772,Australia & Oceania,Australia,Australia,Ballarat
41605,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
41607,4,16,115,5487,Australia & Oceania,Oceania,New Zealand,Auckland
41612,2,8,51,1133,America,Northern America,United States,Greenwich
41614,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41617,3,13,93,2819,Asia,South Asia,India,Mumbai
41620,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41624,2,8,51,1474,America,Northern America,United States,Minnesota
41625,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41627,5,19,145,6716,Europe,Northern Europe,Sweden,Varnamo
41629,2,8,48,554,America,Northern America,Canada,Vancouver
41631,4,15,109,4836,Australia & Oceania,Australia,Australia,Noosa
41637,2,8,51,1133,America,Northern America,United States,Greenwich
41638,4,15,109,935,Australia & Oceania,Australia,Australia,Darwin
41640,3,14,101,3156,Asia,South East Asia,Indonesia,Malang
41641,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41643,3,12,86,2564,Asia,Middle East,Qatar,Doha
41644,4,15,109,3981,Australia & Oceania,Australia,Australia,Canberra
41645,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41646,3,11,69,2282,Asia,East Asia,China,Hong Kong
41650,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41652,2,8,51,698,America,Northern America,United States,Austin
41653,4,15,109,3945,Australia & Oceania,Australia,Australia,Bunbury
41654,4,15,109,3789,Australia & Oceania,Australia,Australia,Barrington
41657,2,8,51,1453,America,Northern America,United States,Miami Lakes
41659,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
41661,4,15,109,3981,Australia & Oceania,Australia,Australia,Canberra
41663,2,8,48,411,America,Northern America,Canada,Lac La Biche
41665,5,21,160,968,Europe,Western Europe,Ireland,Dublin
41667,5,21,163,8281,Europe,Western Europe,United Kingdom,Fareham
41670,5,21,163,780,Europe,Western Europe,United Kingdom,Brighton
41671,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41675,2,8,51,1133,America,Northern America,United States,Greenwich
41678,5,21,163,426,Europe,Western Europe,United Kingdom,London
41679,3,13,93,2903,Asia,South Asia,India,Uttarakhand
41682,3,12,87,2570,Asia,Middle East,Saudi Arabia,Al Qatif
41684,2,8,51,1133,America,Northern America,United States,Greenwich
41686,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
41687,2,8,51,1552,America,Northern America,United States,New York City
41693,4,15,109,4547,Australia & Oceania,Australia,Australia,Lara
41695,3,11,69,2266,Asia,East Asia,China,Beijing
41697,3,14,107,3564,Asia,South East Asia,Thailand,Ban Pong
41700,4,15,109,4325,Australia & Oceania,Australia,Australia,Greater Adelaide
41701,5,21,158,7292,Europe,Western Europe,Belgium,Ranst
41703,3,14,107,3567,Asia,South East Asia,Thailand,Bangkok
41707,5,21,162,7865,Europe,Western Europe,Netherlands,Utrecht
41711,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
41712,4,16,115,5572,Australia & Oceania,Oceania,New Zealand,New Zealand
41714,5,19,142,6512,Europe,Northern Europe,Finland,Helsinki
41717,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41719,2,8,51,1472,America,Northern America,United States,Milwaukee
41720,2,8,51,1847,America,Northern America,United States,Seattle
41723,3,11,69,2282,Asia,East Asia,China,Hong Kong
41725,3,13,93,2819,Asia,South Asia,India,Mumbai
41727,3,13,93,2830,Asia,South Asia,India,National Capital Territory of Delhi
41729,3,13,93,2738,Asia,South Asia,India,Gurugram (Gurgaon)
41734,3,14,101,3156,Asia,South East Asia,Indonesia,Malang
41736,2,8,51,1133,America,Northern America,United States,Greenwich
41737,2,8,51,1133,America,Northern America,United States,Greenwich
41738,2,8,51,1133,America,Northern America,United States,Greenwich
41739,3,14,101,3026,Asia,South East Asia,Indonesia,Banyuwangi
41742,5,19,141,948,Europe,Northern Europe,Denmark,Denmark
41743,3,14,101,3048,Asia,South East Asia,Indonesia,Bogor
41749,3,14,101,3225,Asia,South East Asia,Indonesia,Sanur
41754,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
41757,2,8,51,1133,America,Northern America,United States,Greenwich
41758,5,20,157,7112,Europe,Southern Europe,Spain,Madrid
41759,5,20,157,7119,Europe,Southern Europe,Spain,Manzanares el Real
41763,2,8,51,1737,America,Northern America,United States,Rancho Cucamonga
41775,4,16,115,5506,Australia & Oceania,Oceania,New Zealand,Christchurch
41776,2,8,51,859,America,Northern America,United States,Chicago
41777,2,8,48,554,America,Northern America,Canada,Vancouver
41783,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41785,2,8,51,1133,America,Northern America,United States,Greenwich
41789,2,8,51,1644,America,Northern America,United States,Palm Springs
41791,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41794,4,15,109,319,Australia & Oceania,Australia,Australia,Berri
41796,2,8,51,1133,America,Northern America,United States,Greenwich
41797,3,13,93,2690,Asia,South Asia,India,Bengaluru
41798,3,13,93,2856,Asia,South Asia,India,Pune
41803,5,21,162,667,Europe,Western Europe,Netherlands,Amsterdam
41804,4,15,109,4328,Australia & Oceania,Australia,Australia,Greater Melbourne
41807,2,8,51,1133,America,Northern America,United States,Greenwich
41808,2,8,51,1327,America,Northern America,United States,Las Vegas
41810,2,8,51,1643,America,Northern America,United States,Palm Harbor
41813,5,21,163,8968,Europe,Western Europe,United Kingdom,Tayport
41816,5,21,163,1890,Europe,Western Europe,United Kingdom,Somerset
41818,3,11,74,2468,Asia,East Asia,Taiwan,Taipei
41819,5,21,163,426,Europe,Western Europe,United Kingdom,London
41820,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
41832,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41834,3,14,101,3146,Asia,South East Asia,Indonesia,Legian
41837,5,20,157,7072,Europe,Southern Europe,Spain,Cortes de Baza
41838,4,15,109,4303,Australia & Oceania,Australia,Australia,Gold Coast
41839,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41842,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
41844,2,8,51,981,America,Northern America,United States,East Grand Rapids
41846,3,12,89,2625,Asia,Middle East,United Arab Emirates,Emirate of Dubai
41847,3,13,93,2783,Asia,South Asia,India,Kochi (Cochin)
41848,4,15,109,5148,Australia & Oceania,Australia,Australia,St Kilda East
41853,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41856,2,8,51,1133,America,Northern America,United States,Greenwich
41857,2,8,51,1133,America,Northern America,United States,Greenwich
41862,4,15,109,5261,Australia & Oceania,Australia,Australia,Toowoomba
41869,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41873,5,21,163,1840,Europe,Western Europe,United Kingdom,Scotland
41880,5,21,163,7994,Europe,Western Europe,United Kingdom,Belfast
41882,2,8,51,1806,America,Northern America,United States,San Francisco
41884,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41886,4,15,109,935,Australia & Oceania,Australia,Australia,Darwin
41888,3,14,101,3071,Asia,South East Asia,Indonesia,Denpasar
41890,2,8,48,326,America,Northern America,Canada,Brandon
41895,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
41896,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41902,2,8,48,441,America,Northern America,Canada,Montreal
41905,2,8,51,1133,America,Northern America,United States,Greenwich
41907,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
41908,2,8,48,493,America,Northern America,Canada,Regina
41909,4,15,109,3687,Australia & Oceania,Australia,Australia,Adelaide
41912,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
41915,5,21,163,426,Europe,Western Europe,United Kingdom,London
41919,5,21,163,426,Europe,Western Europe,United Kingdom,London
41920,3,14,107,3567,Asia,South East Asia,Thailand,Bangkok
41922,2,8,51,1376,America,Northern America,United States,Los Angeles
41923,5,20,157,7052,Europe,Southern Europe,Spain,Barcelona
41924,5,21,163,8258,Europe,Western Europe,United Kingdom,Edinburgh
41926,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41927,5,21,163,8317,Europe,Western Europe,United Kingdom,Glasgow
41929,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
41932,4,15,109,4303,Australia & Oceania,Australia,Australia,Gold Coast
41933,4,15,109,4940,Australia & Oceania,Australia,Australia,Perth
41939,5,21,163,8317,Europe,Western Europe,United Kingdom,Glasgow
41940,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41943,5,21,163,426,Europe,Western Europe,United Kingdom,London
41946,5,21,163,426,Europe,Western Europe,United Kingdom,London
41948,4,15,109,4630,Australia & Oceania,Australia,Australia,Margaret River
41949,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
41953,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41958,3,11,74,2468,Asia,East Asia,Taiwan,Taipei
41964,1,4,22,107,Africa,Southern Africa,South Africa,Cape Town Central
41966,2,8,51,1133,America,Northern America,United States,Greenwich
41969,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne
41972,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney
41973,2,8,51,755,America,Northern America,United States,Boise
41978,4,16,115,5487,Australia & Oceania,Oceania,New Zealand,Auckland
41979,4,15,109,5365,Australia & Oceania,Australia,Australia,West Pennant Hills
41980,2,8,48,335,America,Northern America,Canada,Calgary
41983,2,8,51,279,America,Northern America,United States,San Jose
41984,2,8,51,1735,America,Northern America,United States,Raleigh
41990,5,21,163,9067,Europe,Western Europe,United Kingdom,Wetherby
41994,5,21,163,8674,Europe,Western Europe,United Kingdom,North York Moors National Park
41997,3,14,103,3363,Asia,South East Asia,Malaysia,Langkawi
41998,2,8,51,1783,America,Northern America,United States,Sacramento
42006,3,14,106,3551,Asia,South East Asia,Singapore,Singapore
42011,2,8,51,1451,America,Northern America,United States,Miami
42016,4,15,109,4616,Australia & Oceania,Australia,Australia,Mandurah
42019,5,21,163,8746,Europe,Western Europe,United Kingdom,Poole
42026,2,8,51,1133,America,Northern America,United States,Greenwich
42027,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
42032,2,8,51,1133,America,Northern America,United States,Greenwich
42037,4,15,109,4874,Australia & Oceania,Australia,Australia,Nunawading
42038,4,15,109,4447,Australia & Oceania,Australia,Australia,Kalamunda
42040,5,20,157,7052,Europe,Southern Europe,Spain,Barcelona
42043,2,8,51,682,America,Northern America,United States,Arlington
42044,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
42047,5,21,163,8137,Europe,Western Europe,United Kingdom,Cheshire
42048,5,20,157,7116,Europe,Southern Europe,Spain,Malaga
42050,4,15,109,4912,Australia & Oceania,Australia,Australia,Paraburdoo
42052,5,21,163,8735,Europe,Western Europe,United Kingdom,Pilton
42054,4,15,109,3915,Australia & Oceania,Australia,Australia,Brisbane
42057,3,14,101,3098,Asia,South East Asia,Indonesia,Jakarta
42059,4,15,109,5399,Australia & Oceania,Australia,Australia,Wollongong
42060,3,14,101,3013,Asia,South East Asia,Indonesia,Bali
42063,3,14,103,3354,Asia,South East Asia,Malaysia,Kuala Lumpur
42064,3,12,86,2564,Asia,Middle East,Qatar,Doha
